Curve Pt X,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,494,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,494,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,495,,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,495,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,495,,48th Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,495,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,495,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,495,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,495,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,495,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,495,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,495,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,495,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,495,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,495,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,495,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,495,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,495,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,495,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,496,,,17,389,,,,387,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,496,,,2,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Name,496,,,202,202,,,,202 WB,,,,,,,,,,,,,,,,,,,,,,,,
Distance,496,,,964,579,,,,587,,,,,,,,,,,,,,,,,,,,,,,,
Speed,496,,,30,30,,,,30,,,,,,,,,,,,,,,,,,,,,,,,
Time,496,,,21.9,13.2,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,
Grade,496,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Median,496,,,12,12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Offset,496,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,496,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,496,,,16,16,,,,16,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,496,,,200,200,,,,200,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,496,,,1320,1320,,,,1320,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,496,,,880,880,,,,880,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,496,,,1760,1760,,,,1760,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,496,,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,496,,,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,497,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,497,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,497,,,Ped Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,497,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,497,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,497,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,497,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,497,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,497,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,497,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,497,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,497,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,497,,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,497,,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,497,,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,497,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,497,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,498,747,376,,,,,,483,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,498,2,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Name,498,SR 143,SR 143 SB,,,,,,SR 143 NB ,,,,,,,,,,,,,,,,,,,,,,,,
Distance,498,705,696,,,,,,741,,,,,,,,,,,,,,,,,,,,,,,,
Speed,498,30,30,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,
Time,498,16,15.8,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,
Grade,498,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Median,498,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Offset,498,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,498,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,498,16,16,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,498,200,200,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,498,1320,1320,,,,,,1320,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,498,880,880,,,,,,880,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,498,1760,1760,,,,,,1760,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,498,FALSE,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,498,FALSE,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,499,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,499,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,499,Hayden Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,499,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,499,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,499,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,499,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,499,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,499,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,499,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,499,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,499,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,499,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,500,399,400,398,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,500,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,500,56th St,56th St,Washington St,Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,500,1156,1130,1707,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,500,30,30,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,500,26.3,25.7,25.9,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,500,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,500,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,500,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,500,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,500,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,500,429,429,429,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,500,1320,1320,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,500,880,880,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,500,1760,1760,2640,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,500,,,,10724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,500,,,,35155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,500,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,500,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,500,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,501,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,501,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,501,,Priest Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,501,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,501,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,501,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,501,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,501,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,501,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,501,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,501,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,501,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,501,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,501,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,501,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,501,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,501,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,502,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,502,Lindon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,502,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,502,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,502,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,502,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,502,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,502,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,502,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,502,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,502,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,502,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,503,307,5,474,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,503,6,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,503,Priest Drive,Priest Drive,Curry,Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,503,412,940,376,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,503,45,35,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,503,6.2,18.3,5.7,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,503,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,503,24,24,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,503,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,503,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,503,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,503,458,458,458,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,503,1980,1539,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,503,1320,1026,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,503,2640,2052,2640,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,503,,11915,,11731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,503,,34414,,34040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,503,,22806,,22806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,503,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,503,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,504,466,465,503,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,504,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,504,Papago Hills (Future),Papago Hills,Curry,Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,504,410,668,920,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,504,30,30,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,504,9.3,15.2,13.9,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,504,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,504,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,504,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,504,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,504,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,504,429,429,429,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,504,1320,1320,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,504,880,880,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,504,1760,1760,2640,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,504,,,11971,12494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,504,,,33652,33451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,504,,,0,22373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,504,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,504,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,505,468,467,504,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,505,2,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,505,Parkside Drive,Parkside Drive (Future),Washington St,Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,505,446,519,1198,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,505,30,30,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,505,10.1,11.8,18.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,505,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,505,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,505,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,505,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,505,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,505,429,429,429,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,505,1320,1320,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,505,880,880,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,505,1760,1760,2640,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,505,,,13100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,505,,,33286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,505,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,505,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,505,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,506,334,480,505,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,506,4,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,506,Center Pkwy,Center Pkwy,Washington St,Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,506,958,636,628,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,506,30,30,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,506,21.8,14.5,9.5,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,506,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,506,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,506,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,506,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,506,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,506,429,429,429,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,506,1320,1320,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,506,880,880,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,506,1760,1760,2640,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,506,13783,,,14345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,506,32767,,,32889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,506,22007,,,22007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,506,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,506,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,507,464,461,506,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,507,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,507,Center Pkwy Station,Center Pkwy Station,Washington St,Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,507,346,416,1247,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,507,30,30,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,507,7.9,9.5,18.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,507,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,507,0,0,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,507,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,507,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,507,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,507,416,416,416,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,507,1320,1320,1980,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,507,880,880,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,507,1760,1760,2640,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,507,,,14674,15243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,507,,,32547,32253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,507,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,507,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,507,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,508,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,508,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,508,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,508,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,508,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,508,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,508,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,508,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,508,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,508,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,508,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,508,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,508,,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,508,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,508,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,508,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,509,23,16,7204,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,509,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,509,Ash Street,Ash Street,3rd Street,3rd Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,509,713,738,500,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,509,30,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,509,16.2,16.8,11.4,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,509,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median,509,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,509,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWLTL,509,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crosswalk Width,509,16,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance,509,520,520,520,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandatory Distance2,509,1320,1320,1320,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance,509,880,880,880,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positioning Distance2,509,1760,1760,1760,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt X,509,,15860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Y,509,,28893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curve Pt Z,509,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Link Is Hidden,509,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Name Is Hidden,509,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up ID,510,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,510,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,510,AZ Mills South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distance,510,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,510,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,510,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
